Species	Lake	Age	Year	Season
SMB	Waneta	2	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	2	2006	Fall
SMB	Waneta	3	2006	Fall
SMB	Waneta	5	2006	Fall
SMB	Waneta	5	2006	Fall
SMB	Waneta	4	2006	Fall
SMB	Waneta	4	2006	Fall
SMB	Waneta	6	2006	Fall
SMB	Waneta	4	2006	Fall
SMB	Waneta	6	2006	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	0	2007	Fall
SMB	Waneta	1	2007	Fall
SMB	Waneta	1	2007	Fall
SMB	Waneta	2	2007	Fall
SMB	Waneta	2	2007	Fall
SMB	Waneta	2	2007	Fall
SMB	Waneta	2	2007	Fall
SMB	Waneta	3	2007	Fall
SMB	Waneta	5	2007	Fall
SMB	Waneta	4	2007	Fall
SMB	Waneta	9	2007	Fall
SMB	Waneta	0	2008	Fall
SMB	Waneta	0	2008	Fall
SMB	Waneta	0	2008	Fall
SMB	Waneta	0	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	1	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	2	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	6	2008	Fall
SMB	Waneta	5	2008	Fall
SMB	Waneta	3	2008	Fall
SMB	Waneta	5	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	7	2008	Fall
SMB	Waneta	5	2008	Fall
SMB	Waneta	4	2008	Fall
SMB	Waneta	7	2008	Fall
SMB	Waneta	2	2009	Fall
SMB	Waneta	3	2009	Fall
SMB	Waneta	5	2009	Fall
SMB	Waneta	3	2003	Spring
SMB	Waneta	4	2003	Spring
SMB	Waneta	4	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	4	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	7	2003	Spring
SMB	Waneta	6	2003	Spring
SMB	Waneta	6	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	7	2003	Spring
SMB	Waneta	5	2003	Spring
SMB	Waneta	6	2003	Spring
SMB	Waneta	6	2003	Spring
SMB	Waneta	6	2003	Spring
SMB	Waneta	9	2003	Spring
SMB	Waneta	7	2003	Spring
SMB	Waneta	8	2003	Spring
SMB	Waneta	8	2003	Spring
SMB	Waneta	9	2003	Spring
SMB	Waneta	4	2004	Spring
SMB	Waneta	4	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	4	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	7	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	6	2004	Spring
SMB	Waneta	5	2004	Spring
SMB	Waneta	8	2004	Spring
SMB	Waneta	9	2004	Spring
SMB	Waneta	8	2004	Spring
SMB	Waneta	7	2004	Spring
SMB	Waneta	8	2004	Spring
SMB	Waneta	8	2004	Spring
SMB	Waneta	9	2004	Spring
SMB	Waneta	9	2004	Spring
SMB	Waneta	2	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	2	2005	Spring
SMB	Waneta	2	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	2	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	4	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	4	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	3	2005	Spring
SMB	Waneta	4	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	4	2005	Spring
SMB	Waneta	4	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	5	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	6	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	7	2005	Spring
SMB	Waneta	8	2005	Spring
SMB	Waneta	8	2005	Spring
SMB	Waneta	8	2005	Spring
SMB	Waneta	8	2005	Spring
SMB	Waneta	1	2006	Spring
SMB	Waneta	2	2006	Spring
SMB	Waneta	2	2006	Spring
SMB	Waneta	3	2006	Spring
SMB	Waneta	2	2006	Spring
SMB	Waneta	4	2006	Spring
SMB	Waneta	4	2006	Spring
LMB	Lamoka	3	2004	Spring
LMB	Lamoka	3	2004	Spring
LMB	Lamoka	2	2004	Spring
LMB	Lamoka	2	2004	Spring
LMB	Lamoka	3	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	3	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	4	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	6	2004	Spring
LMB	Lamoka	6	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	7	2004	Spring
LMB	Lamoka	6	2004	Spring
LMB	Lamoka	5	2004	Spring
LMB	Lamoka	6	2004	Spring
LMB	Lamoka	8	2004	Spring
LMB	Lamoka	7	2004	Spring
LMB	Lamoka	7	2004	Spring
LMB	Lamoka	9	2004	Spring
LMB	Lamoka	8	2004	Spring
LMB	Lamoka	7	2004	Spring
LMB	Lamoka	2	2005	Spring
LMB	Lamoka	2	2005	Spring
LMB	Lamoka	3	2005	Spring
LMB	Lamoka	2	2005	Spring
LMB	Lamoka	2	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	3	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	3	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	4	2005	Spring
LMB	Lamoka	7	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	5	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	7	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	7	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	7	2005	Spring
LMB	Lamoka	6	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	7	2005	Spring
LMB	Lamoka	8	2005	Spring
LMB	Lamoka	2	2006	Spring
LMB	Lamoka	3	2006	Spring
LMB	Lamoka	2	2006	Spring
LMB	Lamoka	2	2006	Spring
LMB	Lamoka	3	2006	Spring
LMB	Lamoka	2	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	3	2006	Spring
LMB	Lamoka	3	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	3	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	5	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	4	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	6	2006	Spring
LMB	Lamoka	7	2006	Spring
LMB	Lamoka	8	2006	Spring
LMB	Lamoka	9	2006	Spring
LMB	Lamoka	8	2006	Spring
LMB	Lamoka	9	2006	Spring
LMB	Lamoka	8	2006	Spring
LMB	Lamoka	11	2006	Spring
LMB	Lamoka	15	2006	Spring
LMB	Lamoka	11	2006	Spring
LMB	Lamoka	14	2006	Spring
LMB	Lamoka	14	2006	Spring
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	1	2003	Fall
LMB	Lamoka	4	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	3	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	3	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	3	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	2	2003	Fall
LMB	Lamoka	4	2003	Fall
LMB	Lamoka	6	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	4	2003	Fall
LMB	Lamoka	4	2003	Fall
LMB	Lamoka	6	2003	Fall
LMB	Lamoka	4	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	5	2003	Fall
LMB	Lamoka	7	2003	Fall
LMB	Lamoka	7	2003	Fall
LMB	Lamoka	9	2003	Fall
LMB	Lamoka	8	2003	Fall
LMB	Lamoka	10	2003	Fall
LMB	Lamoka	12	2003	Fall
LMB	Lamoka	0	2004	Fall
LMB	Lamoka	0	2004	Fall
LMB	Lamoka	0	2004	Fall
LMB	Lamoka	0	2004	Fall
LMB	Lamoka	0	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	1	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	2	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	3	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	5	2004	Fall
LMB	Lamoka	5	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	4	2004	Fall
LMB	Lamoka	5	2004	Fall
LMB	Lamoka	6	2004	Fall
LMB	Lamoka	5	2004	Fall
LMB	Lamoka	6	2004	Fall
LMB	Lamoka	6	2004	Fall
LMB	Lamoka	5	2004	Fall
LMB	Lamoka	6	2004	Fall
LMB	Lamoka	6	2004	Fall
LMB	Lamoka	8	2004	Fall
LMB	Lamoka	9	2004	Fall
LMB	Lamoka	2	2005	Fall
LMB	Lamoka	2	2005	Fall
LMB	Lamoka	1	2005	Fall
LMB	Lamoka	1	2005	Fall
LMB	Lamoka	2	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	2	2005	Fall
LMB	Lamoka	4	2005	Fall
LMB	Lamoka	4	2005	Fall
LMB	Lamoka	4	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	4	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	4	2005	Fall
LMB	Lamoka	3	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	5	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	7	2005	Fall
LMB	Lamoka	7	2005	Fall
LMB	Lamoka	7	2005	Fall
LMB	Lamoka	6	2005	Fall
LMB	Lamoka	10	2005	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	0	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	1	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	1	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	2	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	3	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	4	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	6	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	6	2006	Fall
LMB	Lamoka	6	2006	Fall
LMB	Lamoka	5	2006	Fall
LMB	Lamoka	6	2006	Fall
LMB	Lamoka	7	2006	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	0	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	2	2007	Fall
LMB	Lamoka	1	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	3	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	4	2007	Fall
LMB	Lamoka	7	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	7	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	6	2007	Fall
LMB	Lamoka	5	2007	Fall
LMB	Lamoka	8	2007	Fall
LMB	Lamoka	9	2007	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	0	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	1	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	3	2008	Fall
LMB	Lamoka	2	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	6	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	6	2008	Fall
LMB	Lamoka	4	2008	Fall
LMB	Lamoka	6	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	5	2008	Fall
LMB	Lamoka	6	2008	Fall
LMB	Lamoka	9	2008	Fall
LMB	Lamoka	10	2008	Fall
LMB	Lamoka	11	2008	Fall
LMB	Lamoka	9	2008	Fall
LMB	Lamoka	0	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	1	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	3	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	3	2009	Fall
LMB	Lamoka	2	2009	Fall
LMB	Lamoka	3	2009	Fall
LMB	Lamoka	3	2009	Fall
LMB	Lamoka	3	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	5	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	5	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	5	2009	Fall
LMB	Lamoka	4	2009	Fall
LMB	Lamoka	5	2009	Fall
LMB	Lamoka	7	2009	Fall
LMB	Lamoka	6	2009	Fall
LMB	Lamoka	7	2009	Fall
LMB	Lamoka	7	2009	Fall
LMB	Lamoka	6	2009	Fall
LMB	Lamoka	7	2009	Fall
LMB	Lamoka	8	2009	Fall
LMB	Lamoka	10	2009	Fall
LMB	Waneta	2	2003	Spring
LMB	Waneta	2	2003	Spring
LMB	Waneta	2	2003	Spring
LMB	Waneta	3	2003	Spring
LMB	Waneta	2	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	3	2003	Spring
LMB	Waneta	4	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	7	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	5	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	7	2003	Spring
LMB	Waneta	6	2003	Spring
LMB	Waneta	7	2003	Spring
LMB	Waneta	9	2003	Spring
LMB	Waneta	8	2003	Spring
LMB	Waneta	7	2003	Spring
LMB	Waneta	7	2003	Spring
LMB	Waneta	4	2004	Spring
LMB	Waneta	3	2004	Spring
